TEXT-ID,SOURCE-ID,RECORDING-ID,SUBCORPUS,PRS-ID,SEX,AGE,1LANG,DIALECT,EDUCATION,PERM-RESD,CHILD-RESD,SENTENCES,WORDS
Rog-Go1-Gos162,Gos162,JRtvslpokm-rd0905151406.wav,Gos,Dm-nast-00512,moški,30 do 59 let,slovenščina,-,-,-,-,6,53
Rog-Go1-Gos162,Gos162,JRtvslpokm-rd0905151406.wav,Gos,Em-nast-00513,moški,18 do 34 let,slovenščina,-,-,-,-,5,86
Rog-Go1-Gos162,Gos162,JRtvslpokm-rd0905151406.wav,Gos,Am-nast-00509,moški,18 do 34 let,drugi slovanski jeziki,-,-,tujina,-,7,61
Rog-Go1-Gos163,Gos163,JRtvslpokm-rd0905151410.wav,Gos,Hf-nast-00516,ženski,18 do 34 let,slovenščina,-,-,-,-,1,4
Rog-Go1-Gos163,Gos163,JRtvslpokm-rd0905151410.wav,Gos,Em-nast-00513,moški,18 do 34 let,slovenščina,-,-,-,-,1,6
Rog-Go1-Gos163,Gos163,JRtvslpokm-rd0905151410.wav,Gos,Fm-nast-00514,moški,30 do 59 let,slovenščina,-,-,-,-,8,99
Rog-Go1-Gos163,Gos163,JRtvslpokm-rd0905151410.wav,Gos,Gf-nast-00515,ženski,18 do 34 let,slovenščina,-,-,-,-,5,21
Rog-Go1-Gos164,Gos164,JRtvslpovp-rd0904201545.wav,Gos,Zm-mode-00026,moški,-,,-,-,-,-,53,454
Rog-Go1-Gos164,Gos164,JRtvslpovp-rd0904201545.wav,Gos,Yn-posl-00000,-,-,,-,-,-,-,1,2
Rog-Go1-Gos164,Gos164,JRtvslpovp-rd0904201545.wav,Gos,Tf-nast-09007,ženski,-,,-,-,-,-,4,11
Rog-Go1-Gos164,Gos164,JRtvslpovp-rd0904201545.wav,Gos,Mm-gost-09018,moški,-,,-,-,-,-,5,56
Rog-Go1-Gos164,Gos164,JRtvslpovp-rd0904201545.wav,Gos,Af-gost-06561,ženski,-,slovenščina,-,-,-,-,3,10
Rog-Go1-Gos165,Gos165,JRtvslslnl-rd0905221433.wav,Gos,Bm-novi-02158,moški,18 do 34 let,slovenščina,-,-,-,-,6,70
Rog-Go1-Gos165,Gos165,JRtvslslnl-rd0905221433.wav,Gos,Af-gost-02157,ženski,30 do 59 let,slovenščina,-,-,-,-,12,219
Rog-Go1-Gos165,Gos165,JRtvslslnl-rd0905221433.wav,Gos,Cf-novi-02159,ženski,-,slovenščina,-,-,-,-,2,10
Rog-Go1-Gos166,Gos166,JRtvslslnl-rd0905221437.wav,Gos,Af-novi-02159,ženski,-,slovenščina,-,-,-,-,1,5
Rog-Go1-Gos166,Gos166,JRtvslslnl-rd0905221437.wav,Gos,Cm-gost-02163,moški,nad 60 let,slovenščina,-,-,-,-,17,329
Rog-Go2-Gos167,Gos167,JRtvslslpi-rd0905250924.wav,Gos,Df-mode-06573,ženski,-,slovenščina,-,-,-,-,20,259
Rog-Go2-Gos167,Gos167,JRtvslslpi-rd0905250924.wav,Gos,If-nast-06574,ženski,-,slovenščina,-,-,-,-,5,63
Rog-Go2-Gos167,Gos167,JRtvslslpi-rd0905250924.wav,Gos,Tm-nast-06575,moški,-,slovenščina,-,-,-,-,22,364
Rog-Go2-Gos167,Gos167,JRtvslslpi-rd0905250924.wav,Gos,Zf-nast-05502,ženski,-,slovenščina,-,-,-,-,6,123
Rog-Go2-Gos167,Gos167,JRtvslslpi-rd0905250924.wav,Gos,Jm-nast-06577,moški,-,slovenščina,-,-,-,-,3,48
Rog-Go1-Gos168,Gos168,JRtvslslsp-rd0905200815.wav,Gos,Am-novi-02099,moški,18 do 34 let,slovenščina,-,srednja šola,osrednjeslovenska,-,5,82
Rog-Go1-Gos168,Gos168,JRtvslslsp-rd0905200815.wav,Gos,Bm-novi-02092,moški,30 do 59 let,slovenščina,-,srednja šola,jugovzhodna Slovenija,-,4,92
Rog-Go1-Gos169,Gos169,JRtvslslsp-rd0905200820.wav,Gos,Am-mode-02099,moški,18 do 34 let,slovenščina,-,srednja šola,osrednjeslovenska,-,8,115
Rog-Go1-Gos169,Gos169,JRtvslslsp-rd0905200820.wav,Gos,Bm-mode-02092,moški,30 do 59 let,slovenščina,-,srednja šola,jugovzhodna Slovenija,-,4,66
Rog-Go1-Gos170,Gos170,JRtvslslsp-rd0905200825.wav,Gos,Am-mode-00518,moški,30 do 59 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,11,141
Rog-Go1-Gos171,Gos171,JRtvslslsp-rd0905200826.wav,Gos,Am-mode-00518,moški,30 do 59 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,9,128
Rog-Go1-Gos172,Gos172,NNosgopods-kk0905222006.wav,Gos,Af-prof-05563,ženski,30 do 59 let,slovenščina,-,višja ali visoka šola,"goriška, osrednjeslovenska",-,4,94
Rog-Go1-Gos172,Gos172,NNosgopods-kk0905222006.wav,Gos,Bf-prof-05564,ženski,30 do 59 let,slovenščina,-,višja ali visoka šola,"goriška, osrednjeslovenska",-,2,13
Rog-Go1-Gos172,Gos172,NNosgopods-kk0905222006.wav,Gos,Cf-prof-05565,ženski,30 do 59 let,slovenščina,-,višja ali visoka šola,"goriška, osrednjeslovenska",-,4,51
Rog-Go2-Gos173,Gos173,NNoskpprdo-pk1003311343.wav,Gos,Am-prod-05581,moški,30 do 59 let,slovenščina,-,srednja šola,obalno-kraška,-,39,580
Rog-Go2-Gos173,Gos173,NNoskpprdo-pk1003311343.wav,Gos,Bm-stra-05582,moški,18 do 34 let,slovenščina,-,srednja šola,"obalno-kraška, gorenjska",-,17,195
Rog-Go1-Gos174,Gos174,NNoskpsods-pk1003311057.wav,Gos,Af-vodj-05578,ženski,30 do 59 let,slovenščina,-,fakulteta ali več,obalno-kraška,-,3,55
Rog-Go1-Gos174,Gos174,NNoskpsods-pk1003311057.wav,Gos,Cf-udel-05580,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,"obalno-kraška, osrednjeslovenska",-,5,111
Rog-Go1-Gos174,Gos174,NNoskpsods-pk1003311057.wav,Gos,Bf-udel-05579,ženski,30 do 59 let,slovenščina,-,fakulteta ali več,"obalno-kraška, osrednjeslovenska",-,4,68
Rog-Go1-Gos175,Gos175,NNoskrprdo-az1004091424.wav,Gos,Bf-akvi-02263,ženski,30 do 59 let,slovenščina,-,srednja šola,gorenjska,-,4,139
Rog-Go1-Gos175,Gos175,NNoskrprdo-az1004091424.wav,Gos,Am-stra-02231,moški,30 do 59 let,slovenščina,-,fakulteta ali več,"osrednjeslovenska, gorenjska",-,2,40
Rog-Go1-Gos176,Gos176,NNosljakds-jm0103151200.wav,Gos,Am-udel-02284,moški,30 do 59 let,slovenščina,-,fakulteta ali več,-,-,7,63
Rog-Go1-Gos176,Gos176,NNosljakds-jm0103151200.wav,Gos,Bf-udel-02285,ženski,-,slovenščina,-,-,-,-,1,2
Rog-Go1-Gos176,Gos176,NNosljakds-jm0103151200.wav,Gos,Df-udel-02287,ženski,-,slovenščina,-,-,-,-,1,9
Rog-Go1-Gos176,Gos176,NNosljakds-jm0103151200.wav,Gos,Ef-udel-02288,ženski,-,slovenščina,-,-,-,-,3,16
Rog-Go1-Gos176,Gos176,NNosljakds-jm0103151200.wav,Gos,Ff-udel-02289,ženski,-,slovenščina,-,-,-,-,12,250
Rog-Go1-Gos176,Gos176,NNosljakds-jm0103151200.wav,Gos,Jf-udel-02293,ženski,-,slovenščina,-,-,-,-,2,12
Rog-Go1-Gos176,Gos176,NNosljakds-jm0103151200.wav,Gos,Hm-udel-02291,moški,-,slovenščina,-,-,-,-,3,44
Rog-Go1-Gos177,Gos177,NNosljakko-np0910182052.wav,Gos,Af-prof-02166,ženski,30 do 59 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,7,77
Rog-Go1-Gos177,Gos177,NNosljakko-np0910182052.wav,Gos,Bf-stud-02167,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,"osrednjeslovenska, goriška",-,4,85
Rog-Go1-Gos178,Gos178,NNosljpods-az1003111100.wav,Gos,Am-udel-02231,moški,30 do 59 let,slovenščina,-,fakulteta ali več,"gorenjska, osrednjeslovenska",-,5,100
Rog-Go1-Gos178,Gos178,NNosljpods-az1003111100.wav,Gos,Bf-udel-02232,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,"osrednjeslovenska, gorenjska",-,3,21
Rog-Go1-Gos178,Gos178,NNosljpods-az1003111100.wav,Gos,Cf-udel-02233,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,1,5
Rog-Go1-Gos178,Gos178,NNosljpods-az1003111100.wav,Gos,Df-udel-02234,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,podravska,-,2,40
Rog-Go1-Gos178,Gos178,NNosljpods-az1003111100.wav,Gos,Ef-udel-02235,ženski,30 do 59 let,slovenščina,-,fakulteta ali več,"jugovzhodna Slovenija, osrednjeslovenska, gorenjska",-,1,20
Rog-Go1-Gos178,Gos178,NNosljpods-az1003111100.wav,Gos,Ff-udel-02236,ženski,30 do 59 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,1,4
Rog-Go1-Gos178,Gos178,NNosljpods-az1003111100.wav,Gos,Hf-udel-02238,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,"gorenjska, osrednjeslovenska",-,4,37
Rog-Go1-Gos179,Gos179,NNosljpods-pk1004191451.wav,Gos,Af-sode-05584,ženski,18 do 34 let,slovenščina,-,srednja šola,"gorenjska, obalno-kraška",-,9,42
Rog-Go1-Gos179,Gos179,NNosljpods-pk1004191451.wav,Gos,Bm-sode-05588,moški,30 do 59 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,18,166
Rog-Go1-Gos180,Gos180,NNosljprdo-az1004011600.wav,Gos,Bm-udel-07137,moški,30 do 59 let,slovenščina,-,fakulteta ali več,"osrednjeslovenska, obalno-kraška",-,9,203
Rog-Go1-Gos180,Gos180,NNosljprdo-az1004011600.wav,Gos,Af-stra-02166,ženski,30 do 59 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,3,6
Rog-Go2-Gos181,Gos181,NNosljsods-lr0906022314.wav,Gos,Af-udel-02552,ženski,30 do 59 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,48,454
Rog-Go2-Gos181,Gos181,NNosljsods-lr0906022314.wav,Gos,Bf-udel-02553,ženski,30 do 59 let,slovenščina,-,fakulteta ali več,"podravska, osrednjeslovenska",-,12,60
Rog-Go2-Gos181,Gos181,NNosljsods-lr0906022314.wav,Gos,Cf-udel-02554,ženski,30 do 59 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,20,142
Rog-Go2-Gos181,Gos181,NNosljsods-lr0906022314.wav,Gos,Df-udel-02555,ženski,30 do 59 let,slovenščina,-,višja ali visoka šola,osrednjeslovenska,-,11,85
Rog-Go2-Gos182,Gos182,NNosljtrgo-az1003241254.wav,Gos,Af-stra-02238,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,"gorenjska, osrednjeslovenska",-,26,228
Rog-Go2-Gos182,Gos182,NNosljtrgo-az1003241254.wav,Gos,Bf-prod-02264,ženski,30 do 59 let,slovenščina,-,srednja šola,osrednjeslovenska,-,30,514
Rog-Go2-Gos183,Gos183,NNosljtrgo-mj0912192155.wav,Gos,Sm-prod-00803,moški,18 do 34 let,slovenščina,-,srednja šola,osrednjeslovenska,-,58,700
Rog-Go2-Gos183,Gos183,NNosljtrgo-mj0912192155.wav,Gos,Pf-prod-00804,ženski,18 do 34 let,slovenščina,-,srednja šola,osrednjeslovenska,-,6,35
Rog-Go2-Gos183,Gos183,NNosljtrgo-mj0912192155.wav,Gos,Gm-prod-00805,moški,10 do 18 let,slovenščina,-,srednja šola,osrednjeslovenska,-,3,13
Rog-Go1-Gos184,Gos184,NNosljtrgo-mj0912202338.wav,Gos,Jm-soro-00807,moški,30 do 59 let,slovenščina,-,srednja šola,osrednjeslovenska,-,3,6
Rog-Go1-Gos184,Gos184,NNosljtrgo-mj0912202338.wav,Gos,Gm-soro-00806,moški,18 do 34 let,slovenščina,-,srednja šola,osrednjeslovenska,-,4,33
Rog-Go1-Gos184,Gos184,NNosljtrgo-mj0912202338.wav,Gos,Mf-soro-00808,ženski,18 do 34 let,slovenščina,-,srednja šola,osrednjeslovenska,-,9,76
Rog-Go1-Gos185,Gos185,NNosljupra-az1006082214.wav,Gos,Bf-udel-02322,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,6,49
Rog-Go1-Gos185,Gos185,NNosljupra-az1006082214.wav,Gos,Af-udel-02236,ženski,30 do 59 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,7,54
Rog-Go1-Gos185,Gos185,NNosljupra-az1006082214.wav,Gos,Cf-udel-02323,ženski,30 do 59 let,slovenščina,-,srednja šola,osrednjeslovenska,-,5,52
Rog-Go1-Gos186,Gos186,NNosmbakko-kk1001141025.wav,Gos,Am-prof-05663,moški,30 do 59 let,slovenščina,-,fakulteta ali več,"podravska, savinjska, osrednjeslovenska, tujina",-,5,123
Rog-Go1-Gos186,Gos186,NNosmbakko-kk1001141025.wav,Gos,Bf-stud-05664,ženski,18 do 34 let,slovenščina,-,srednja šola,podravska,-,4,89
Rog-Go1-Gos187,Gos187,NNosmbakko-pv1001071030.wav,Gos,Mm-prof-01075,moški,30 do 59 let,slovenščina,-,fakulteta ali več,podravska,-,5,53
Rog-Go1-Gos187,Gos187,NNosmbakko-pv1001071030.wav,Gos,Rm-stud-01076,moški,18 do 34 let,slovenščina,-,srednja šola,podravska,-,4,25
Rog-Go1-Gos188,Gos188,NNosmbakko-sv1007050910.wav,Gos,Pf-prof-07533,ženski,30 do 59 let,slovenščina,-,fakulteta ali več,podravska,-,3,76
Rog-Go1-Gos188,Gos188,NNosmbakko-sv1007050910.wav,Gos,Sf-stud-07532,ženski,30 do 59 let,slovenščina,-,srednja šola,podravska,-,2,6
Rog-Go1-Gos189,Gos189,NNosmbakko-sv1007050918.wav,Gos,Pf-prof-07533,ženski,30 do 59 let,slovenščina,-,fakulteta ali več,podravska,-,3,41
Rog-Go1-Gos189,Gos189,NNosmbakko-sv1007050918.wav,Gos,Sf-stud-07534,ženski,18 do 34 let,slovenščina,-,srednja šola,"podravska, osrednjeslovenska",-,5,81
Rog-Go2-Gos190,Gos190,NNosmbcvst-bb1004191439.wav,Gos,Af-stra-02276,ženski,30 do 59 let,slovenščina,-,OŠ ali manj,podravska,-,28,191
Rog-Go2-Gos190,Gos190,NNosmbcvst-bb1004191439.wav,Gos,Bf-prod-02277,ženski,18 do 34 let,slovenščina,-,srednja šola,"podravska, savinjska",-,29,190
Rog-Go2-Gos190,Gos190,NNosmbcvst-bb1004191439.wav,Gos,Cf-stra-02265,ženski,18 do 34 let,slovenščina,-,srednja šola,podravska,-,30,275
Rog-Go1-Gos191,Gos191,NNosmbfist-sv1006161508.wav,Gos,Am-stra-02298,moški,18 do 34 let,slovenščina,-,srednja šola,"savinjska, podravska",-,7,46
Rog-Go1-Gos191,Gos191,NNosmbfist-sv1006161508.wav,Gos,Bf-udel-02299,ženski,30 do 59 let,slovenščina,-,višja ali visoka šola,podravska,-,18,86
Rog-Go1-Gos192,Gos192,NNosmbfrst-sv1006161441.wav,Gos,Am-prod-02325,moški,18 do 34 let,slovenščina,-,srednja šola,podravska,-,7,91
Rog-Go1-Gos192,Gos192,NNosmbfrst-sv1006161441.wav,Gos,Bf-stra-02326,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,podravska,-,1,2
Rog-Go1-Gos192,Gos192,NNosmbfrst-sv1006161441.wav,Gos,Cf-stra-07534,ženski,18 do 34 let,slovenščina,-,srednja šola,"podravska, osrednjeslovenska",-,8,82
Rog-Go1-Gos193,Gos193,NNosmbfrst-sv1006161451.wav,Gos,Bf-stra-02329,ženski,18 do 34 let,slovenščina,-,srednja šola,pomurska,-,3,32
Rog-Go1-Gos193,Gos193,NNosmbfrst-sv1006161451.wav,Gos,Cf-stra-07534,ženski,18 do 34 let,slovenščina,-,srednja šola,"podravska, osrednjeslovenska",-,5,70
Rog-Go1-Gos194,Gos194,NNosmbinst-bb1004191451.wav,Gos,Af-udel-02265,ženski,18 do 34 let,slovenščina,-,srednja šola,podravska,-,13,102
Rog-Go1-Gos194,Gos194,NNosmbinst-bb1004191451.wav,Gos,Bf-udel-02266,ženski,10 do 18 let,slovenščina,-,OŠ ali manj,podravska,-,13,69
Rog-Go1-Gos195,Gos195,NNosmbpods-is1003311437.wav,Gos,Vm-nadr-01108,moški,30 do 59 let,slovenščina,-,fakulteta ali več,podravska,-,1,4
Rog-Go1-Gos195,Gos195,NNosmbpods-is1003311437.wav,Gos,If-vodj-01109,ženski,18 do 34 let,južnoslovanski jeziki,-,fakulteta ali več,tujina,-,6,241
Rog-Go1-Gos196,Gos196,NNosmbpods-sv1007301022.wav,Gos,Vf-nadr-07537,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,podravska,-,7,134
Rog-Go1-Gos196,Gos196,NNosmbpods-sv1007301022.wav,Gos,Mm-udel-07538,moški,18 do 34 let,slovenščina,-,fakulteta ali več,podravska,-,1,11
Rog-Go1-Gos197,Gos197,NNosmbstzb-sv1007301234.wav,Gos,Sf-paci-07534,ženski,18 do 34 let,slovenščina,-,višja ali visoka šola,"podravska, osrednjeslovenska",-,2,33
Rog-Go1-Gos197,Gos197,NNosmbstzb-sv1007301234.wav,Gos,Zm-zdra-07535,moški,nad 60 let,slovenščina,-,fakulteta ali več,"podravska, osrednjeslovenska",-,6,91
Rog-Go1-Gos198,Gos198,NNosmbtrgo-sv1006291029.wav,Gos,Af-stra-05596,ženski,18 do 34 let,slovenščina,-,srednja šola,"podravska, osrednjeslovenska",-,6,61
Rog-Go1-Gos198,Gos198,NNosmbtrgo-sv1006291029.wav,Gos,Bm-prod-05597,moški,30 do 59 let,slovenščina,-,višja ali visoka šola,podravska,-,5,40
Rog-Go1-Gos199,Gos199,NNosmssods-jt1005201326.wav,Gos,Af-udel-02327,ženski,30 do 59 let,slovenščina,-,srednja šola,pomurska,-,5,67
Rog-Go1-Gos199,Gos199,NNosmssods-jt1005201326.wav,Gos,Bf-udel-02328,ženski,30 do 59 let,slovenščina,-,višja ali visoka šola,pomurska,-,3,55
Rog-Go2-Gos200,Gos200,NNtekrstpr-sv1007090856.wav,Gos,Af-info-05596,ženski,18 do 34 let,slovenščina,-,srednja šola,"podravska, osrednjeslovenska",-,30,545
Rog-Go2-Gos200,Gos200,NNtekrstpr-sv1007090856.wav,Gos,Bm-klic-02237,moški,30 do 59 let,slovenščina,-,srednja šola,"gorenjska, osrednjeslovenska",-,22,98
Rog-Go1-Gos201,Gos201,NNtekrstsv-ak1007050857.wav,Gos,Af-klic-06567,ženski,18 do 34 let,slovenščina,-,srednja šola,"gorenjska, osrednjeslovenska",-,1,6
Rog-Go1-Gos201,Gos201,NNtekrstsv-ak1007050857.wav,Gos,Cf-vodj-05590,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,2,38
Rog-Go1-Gos202,Gos202,NNteljstpr-az1006091140.wav,Gos,Af-info-02320,ženski,18 do 34 let,slovenščina,-,srednja šola,"podravska, savinjska",-,2,8
Rog-Go1-Gos202,Gos202,NNteljstpr-az1006091140.wav,Gos,Bm-stra-02321,moški,30 do 59 let,slovenščina,-,fakulteta ali več,"gorenjska, podravska, tujina",-,2,46
Rog-Go1-Gos203,Gos203,NNteljstpr-az1008311338.wav,Gos,Af-info-07192,ženski,18 do 34 let,slovenščina,-,srednja šola,gorenjska,-,2,25
Rog-Go1-Gos203,Gos203,NNteljstpr-az1008311338.wav,Gos,Bm-klic-07193,moški,18 do 34 let,slovenščina,-,fakulteta ali več,"gorenjska, osrednjeslovenska",-,1,27
Rog-Go1-Gos204,Gos204,NNteljstsv-az1007061015.wav,Gos,Af-stra-02233,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,2,24
Rog-Go1-Gos204,Gos204,NNteljstsv-az1007061015.wav,Gos,Bf-info-02319,ženski,18 do 34 let,slovenščina,-,srednja šola,"posavska, osrednjeslovenska",-,2,84
Rog-Go1-Gos205,Gos205,NNteljstsv-az1007121324.wav,Gos,Af-info-02324,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,obalno-kraška,-,2,28
Rog-Go1-Gos205,Gos205,NNteljstsv-az1007121324.wav,Gos,Bf-stra-02233,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,2,50
Rog-Go1-Gos206,Gos206,NNteljstsv-az1008061059.wav,Gos,Vm-prod-07539,moški,30 do 59 let,slovenščina,-,fakulteta ali več,"gorenjska, osrednjeslovenska, pomurska",-,6,143
Rog-Go1-Gos206,Gos206,NNteljstsv-az1008061059.wav,Gos,Sm-klic-02321,moški,30 do 59 let,slovenščina,-,fakulteta ali več,"gorenjska, podravska, tujina",-,2,22
Rog-Go1-Gos207,Gos207,NNteljstsv-az1009301349.wav,Gos,Bm-pred-02354,moški,nad 60 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,1,35
Rog-Go1-Gos208,Gos208,NNteljstsv-az1009301356.wav,Gos,Bm-pred-01107,moški,30 do 59 let,slovenščina,-,fakulteta ali več,osrednjeslovenska,-,1,25
Rog-Go1-Gos209,Gos209,NNteljstsv-np1007061052.wav,Gos,Am-info-05594,moški,30 do 59 let,slovenščina,-,višja ali visoka šola,osrednjeslovenska,-,5,94
Rog-Go1-Gos209,Gos209,NNteljstsv-np1007061052.wav,Gos,Bf-klic-05595,ženski,18 do 34 let,slovenščina,-,srednja šola,osrednjeslovenska,-,9,64
Rog-Go1-Gos210,Gos210,NNtembstpr-bb1005121510.wav,Gos,Af-prod-02278,ženski,18 do 34 let,slovenščina,-,srednja šola,podravska,-,2,14
Rog-Go1-Gos210,Gos210,NNtembstpr-bb1005121510.wav,Gos,Bf-stra-02265,ženski,18 do 34 let,slovenščina,-,srednja šola,podravska,-,2,10
Rog-Go1-Gos211,Gos211,NNtembstpr-bb1005121513.wav,Gos,Af-prod-02279,ženski,18 do 34 let,slovenščina,-,srednja šola,podravska,-,1,30
Rog-Go1-Gos212,Gos212,NNtembstpr-jt1005070948.wav,Gos,Af-info-02265,ženski,18 do 34 let,slovenščina,-,srednja šola,podravska,-,3,25
Rog-Go1-Gos212,Gos212,NNtembstpr-jt1005070948.wav,Gos,Bm-klic-05614,moški,18 do 34 let,slovenščina,-,srednja šola,"pomurska, podravska",-,3,25
Rog-Go1-Gos213,Gos213,NNtembstpr-rd1004211451.wav,Gos,Am-stra-02270,moški,18 do 34 let,slovenščina,-,fakulteta ali več,podravska,-,2,54
Rog-Go1-Gos214,Gos214,NNtembstpr-rd1005041400.wav,Gos,Am-prod-02274,moški,30 do 59 let,slovenščina,-,srednja šola,podravska,-,3,96
Rog-Go1-Gos214,Gos214,NNtembstpr-rd1005041400.wav,Gos,Bm-stra-02275,moški,30 do 59 let,slovenščina,-,srednja šola,podravska,-,5,32
Rog-Go1-Gos215,Gos215,NNtembstpr-rd1005070943.wav,Gos,Am-prod-02272,moški,18 do 34 let,slovenščina,-,srednja šola,podravska,-,1,4
Rog-Go1-Gos215,Gos215,NNtembstpr-rd1005070943.wav,Gos,Bf-stra-02273,ženski,30 do 59 let,slovenščina,-,fakulteta ali več,"pomurska, podravska",-,2,22
Rog-Go1-Gos216,Gos216,NNtembstsv-rd1004211506.wav,Gos,Am-stra-02275,moški,18 do 34 let,slovenščina,-,fakulteta ali več,podravska,-,5,89
Rog-Go1-Gos216,Gos216,NNtembstsv-rd1004211506.wav,Gos,Bm-prod-02283,moški,30 do 59 let,slovenščina,-,fakulteta ali več,podravska,-,8,227
Rog-Go1-Gos217,Gos217,NZosavdodr-er1002161011.wav,Gos,Pm-soro-10004,moški,18 do 34 let,slovenščina,-,srednja šola,Avstrija,-,1,6
Rog-Go1-Gos217,Gos217,NZosavdodr-er1002161011.wav,Gos,Ef-soro-10003,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,Avstrija,-,5,42
Rog-Go1-Gos217,Gos217,NZosavdodr-er1002161011.wav,Gos,Jf-star-10005,ženski,30 do 59 let,slovenščina,-,srednja šola,Avstrija,-,6,77
Rog-Go1-Gos217,Gos217,NZosavdodr-er1002161011.wav,Gos,Bf-ssta-10002,ženski,nad 60 let,slovenščina,-,OŠ ali manj,Avstrija,-,6,34
Rog-Go1-Gos218,Gos218,NZosavdodr-er1002161043.wav,Gos,Jf-otro-10001,ženski,do 10 let,slovenščina,-,OŠ ali manj,Avstrija,-,5,63
Rog-Go1-Gos218,Gos218,NZosavdodr-er1002161043.wav,Gos,Ef-soro-10003,ženski,18 do 34 let,slovenščina,-,fakulteta ali več,Avstrija,-,9,128
Rog-Go1-Gos218,Gos218,NZosavdodr-er1002161043.wav,Gos,Bf-ssta-10002,ženski,nad 60 let,slovenščina,-,OŠ ali manj,Avstrija,-,1,7
Rog-Go1-Gos219,Gos219,NZoscedodr-ms0908251830.wav,Gos,Am-soro-02104,moški,30 do 59 let,slovenščina,-,srednja šola,savinjska,-,4,42
Rog-Go1-Gos219,Gos219,NZoscedodr-ms0908251830.wav,Gos,Cm-star-02106,moški,30 do 59 let,slovenščina,-,srednja šola,savinjska,-,7,86
Rog-Go1-Gos219,Gos219,NZoscedodr-ms0908251830.wav,Gos,Bm-otro-02105,moški,18 do 34 let,slovenščina,-,višja ali visoka šola,savinjska,-,9,91
Rog-Go1-Gos219,Gos219,NZoscedodr-ms0908251830.wav,Gos,Df-soro-02107,ženski,30 do 59 let,slovenščina,-,srednja šola,savinjska,-,4,33
Rog-Go2-Gos220,Gos220,NZosgododr-ag0907121630.wav,Gos,Af-star-05611,ženski,30 do 59 let,slovenščina,-,višja ali visoka šola,"obalno-kraška, goriška",-,17,198
Rog-Go2-Gos220,Gos220,NZosgododr-ag0907121630.wav,Gos,Bm-star-05612,moški,30 do 59 let,slovenščina,-,srednja šola,goriška,-,14,171
Rog-Go2-Gos220,Gos220,NZosgododr-ag0907121630.wav,Gos,Cf-otro-05613,ženski,18 do 34 let,slovenščina,-,srednja šola,goriška,-,13,190
Rog-Go2-Gos220,Gos220,NZosgododr-ag0907121630.wav,Gos,Df-otro-05614,ženski,10 do 18 let,slovenščina,-,OŠ ali manj,goriška,-,12,92
Rog-Go1-Gos221,Gos221,NZosgododr-kk0904131700.wav,Gos,Am-star-05559,moški,30 do 59 let,slovenščina,-,srednja šola,goriška,-,3,61
Rog-Go1-Gos222,Gos222,NZositdopr-jm0910281306.wav,Gos,Jf-prij-01612,ženski,18 do 34 let,slovenščina,-,-,Italija,-,8,172
Rog-Go1-Gos222,Gos222,NZositdopr-jm0910281306.wav,Gos,Mf-prij-01630,ženski,18 do 34 let,slovenščina,-,-,Italija,-,3,9
Rog-Go1-Gos223,Gos223,NZositdopr-jm1003141600.wav,Gos,Af-prij-05585,ženski,18 do 34 let,slovenščina,-,srednja šola,Italija,-,6,49
Rog-Go1-Gos223,Gos223,NZositdopr-jm1003141600.wav,Gos,Cf-prij-05587,ženski,18 do 34 let,slovenščina,-,srednja šola,Italija,-,7,87
Rog-Go1-Gos223,Gos223,NZositdopr-jm1003141600.wav,Gos,Bf-prij-05586,ženski,18 do 34 let,slovenščina,-,srednja šola,Italija,-,10,87
Rog-Go2-Gos224,Gos224,NZoskkdodr-lu1007301428.wav,Gos,Af-prij-07190,ženski,nad 60 let,slovenščina,-,OŠ ali manj,posavska,-,41,371
Rog-Go2-Gos224,Gos224,NZoskkdodr-lu1007301428.wav,Gos,Bf-prij-07191,ženski,30 do 59 let,slovenščina,-,OŠ ali manj,posavska,-,34,362
